"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"google";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_country_porc";"google_country_tot"
"Acer monspessulanum";"Bulgaria";"Vascular plants";NA;7;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14218;7;4723;NA;0;0
"Acer monspessulanum";"Croatia";"Vascular plants";NA;79;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;4723;NA;0;0
"Acer monspessulanum";"Czech Republic";"Vascular plants";NA;11;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;25;4723;NA;0;0
"Acer monspessulanum";"France";"Vascular plants";NA;2383;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;4723;NA;30;972
"Acer monspessulanum";"Germany";"Vascular plants";NA;291;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;48;4723;NA;21;680.4
"Acer monspessulanum";"Greece";"Vascular plants";NA;36;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;4723;NA;0;0
"Acer monspessulanum";"Italy";"Vascular plants";NA;415;1997;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;4723;NA;34;1101.6
"Acer monspessulanum";"Macedonia";"Vascular plants";NA;8;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2784;2;4723;NA;0;0
"Acer monspessulanum";"Moldova";"Vascular plants";NA;5;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1828;1;4723;NA;0;0
"Acer monspessulanum";"Montenegro";"Vascular plants";NA;8;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";5319;2;4723;NA;0;0
"Acer monspessulanum";"Portugal";"Vascular plants";NA;61;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;81;4723;NA;0;0
"Acer monspessulanum";"Romania";"Vascular plants";NA;1;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;4723;NA;0;0
"Acer monspessulanum";"Sea";"Vascular plants";NA;133;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;4723;FALSE;NA;NA
"Acer monspessulanum";"Serbia";"Vascular plants";NA;3;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14179;38;4723;NA;0;0
"Acer monspessulanum";"Slovakia";"Vascular plants";NA;7;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;4723;NA;0;0
"Acer monspessulanum";"Slovenia";"Vascular plants";NA;15;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;46;4723;NA;0;0
"Acer monspessulanum";"Spain";"Vascular plants";NA;1172;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;113;4723;NA;100;3240
"Acer monspessulanum";"Sweden";"Vascular plants";NA;26;2000;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;25;4723;FALSE;0;0
"Acer monspessulanum";"Switzerland";"Vascular plants";NA;7;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;11;4723;NA;0;0
"Acer monspessulanum";"Ukraine";"Vascular plants";NA;7;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;6;4723;NA;0;0
"Acer monspessulanum";"United Kingdom";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";3240;82;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;99;4723;NA;0;0
"Acer negundo";"Albania";"Vascular plants";2013;30;2015;"Tracheophyta";"Magnoliopsida";2;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2476;54;36916;TRUE;0;0
"Acer negundo";"Austria";"Vascular plants";NA;758;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;37;36916;NA;0;0
"Acer negundo";"Belarus";"Vascular plants";NA;655;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46462;1;36916;NA;0;0
"Acer negundo";"Belgium";"Vascular plants";NA;911;1994;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;36916;NA;54;3626.1
"Acer negundo";"Bulgaria";"Vascular plants";NA;74;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14218;7;36916;NA;0;0
"Acer negundo";"Croatia";"Vascular plants";NA;11;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40792;19;36916;NA;0;0
"Acer negundo";"Czech Republic";"Vascular plants";NA;1057;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;25;36916;NA;57;3827.55
"Acer negundo";"Denmark";"Vascular plants";NA;41;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;15;36916;NA;0;0
"Acer negundo";"Estonia";"Vascular plants";NA;6;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7196;5;36916;NA;0;0
"Acer negundo";"Finland";"Vascular plants";NA;16;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";81315;1;36916;NA;0;0
"Acer negundo";"France";"Vascular plants";NA;10258;1991;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;36916;NA;33;2215.95
"Acer negundo";"Germany";"Vascular plants";NA;3851;2002;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;36916;NA;14;940.1
"Acer negundo";"Greece";"Vascular plants";NA;156;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46853;142;36916;NA;0;0
"Acer negundo";"Hungary";"Vascular plants";NA;400;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";36958;17;36916;NA;49;3290.35
"Acer negundo";"Italy";"Vascular plants";NA;3939;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;36916;NA;19;1275.85
"Acer negundo";"Latvia";"Vascular plants";NA;21;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";6060;6;36916;NA;0;0
"Acer negundo";"Lithuania";"Vascular plants";NA;437;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40458;4;36916;NA;0;0
"Acer negundo";"Luxembourg";"Vascular plants";NA;24;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";37577;1;36916;NA;0;0
"Acer negundo";"Macedonia";"Vascular plants";NA;2;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2784;2;36916;NA;0;0
"Acer negundo";"Moldova";"Vascular plants";NA;45;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1828;1;36916;NA;0;0
"Acer negundo";"Montenegro";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";5319;2;36916;NA;0;0
"Acer negundo";"Netherlands";"Vascular plants";NA;1257;1991;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;36916;NA;24;1611.6
"Acer negundo";"Norway";"Vascular plants";NA;1;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;75;36916;NA;0;0
"Acer negundo";"Poland";"Vascular plants";NA;781;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;16;36916;NA;15;1007.25
"Acer negundo";"Portugal";"Vascular plants";NA;53;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;36916;NA;32;2148.8
"Acer negundo";"Romania";"Vascular plants";NA;24;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";31057;3;36916;NA;21;1410.15
"Acer negundo";"San Marino";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";166;1;36916;NA;0;0
"Acer negundo";"Sea";"Vascular plants";NA;5914;1995;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;36916;FALSE;NA;NA
"Acer negundo";"Serbia";"Vascular plants";NA;22;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14179;38;36916;NA;16;1074.4
"Acer negundo";"Slovakia";"Vascular plants";NA;307;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;36916;NA;40;2686
"Acer negundo";"Slovenia";"Vascular plants";NA;53;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38312;46;36916;NA;0;0
"Acer negundo";"Spain";"Vascular plants";NA;3116;2004;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;36916;NA;48;3223.2
"Acer negundo";"Sweden";"Vascular plants";NA;393;1991;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;36916;NA;0;0
"Acer negundo";"Switzerland";"Vascular plants";NA;12;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;36916;NA;0;0
"Acer negundo";"Ukraine";"Vascular plants";NA;2224;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;6;36916;NA;0;0
"Acer negundo";"United Kingdom";"Vascular plants";NA;65;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6715;1984;"R00116";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;36916;NA;11;738.65
"Acer palmatum";"Austria";"Vascular plants";NA;2;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;37;222;NA;37;2836.05
"Acer palmatum";"Belgium";"Vascular plants";2013;30;2014;"Tracheophyta";"Magnoliopsida";1;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;222;TRUE;100;7665
"Acer palmatum";"Czech Republic";"Vascular plants";NA;7;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;25;222;NA;53;4062.45
"Acer palmatum";"Denmark";"Vascular plants";NA;11;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;15;222;NA;27;2069.55
"Acer palmatum";"France";"Vascular plants";NA;8;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;222;NA;59;4522.35
"Acer palmatum";"Germany";"Vascular plants";NA;61;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;222;NA;32;2452.8
"Acer palmatum";"Ireland";"Vascular plants";NA;2;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";26889;13;222;NA;40;3066
"Acer palmatum";"Italy";"Vascular plants";NA;2;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;222;NA;12;919.8
"Acer palmatum";"Luxembourg";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";37577;1;222;NA;84;6438.6
"Acer palmatum";"Netherlands";"Vascular plants";NA;13;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;222;NA;63;4828.95
"Acer palmatum";"Norway";"Vascular plants";2015;3;2020;"Tracheophyta";"Magnoliopsida";5;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;75;222;TRUE;27;2069.55
"Acer palmatum";"Poland";"Vascular plants";NA;1;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;16;222;NA;15;1149.75
"Acer palmatum";"Portugal";"Vascular plants";NA;3;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;222;NA;27;2069.55
"Acer palmatum";"Sea";"Vascular plants";NA;5;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;222;FALSE;NA;NA
"Acer palmatum";"Serbia";"Vascular plants";NA;1;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14179;38;222;FALSE;32;2452.8
"Acer palmatum";"Slovakia";"Vascular plants";NA;2;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;222;NA;66;5058.9
"Acer palmatum";"Slovenia";"Vascular plants";NA;3;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38312;46;222;NA;53;4062.45
"Acer palmatum";"Spain";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;222;NA;30;2299.5
"Acer palmatum";"Sweden";"Vascular plants";NA;12;2000;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;222;NA;25;1916.25
"Acer palmatum";"Switzerland";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;222;NA;66;5058.9
"Acer palmatum";"United Kingdom";"Vascular plants";NA;49;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";7665;545;"R00118";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;222;NA;56;4292.4
"Acer pseudosieboldianum";"Belgium";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";2306;33;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;NA;FALSE;0;0
"Acer pseudosieboldianum";"Norway";"Vascular plants";2017;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";2306;33;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;75;NA;FALSE;0;0
"Acer saccharinum";"Austria";"Vascular plants";NA;371;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;37;5409;NA;0;0
"Acer saccharinum";"Belarus";"Vascular plants";NA;13;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46462;1;5409;NA;0;0
"Acer saccharinum";"Belgium";"Vascular plants";2012;890;2006;"Tracheophyta";"Magnoliopsida";-6;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;5409;TRUE;0;0
"Acer saccharinum";"Bulgaria";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14218;7;5409;FALSE;0;0
"Acer saccharinum";"Czech Republic";"Vascular plants";NA;461;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;25;5409;NA;0;0
"Acer saccharinum";"Denmark";"Vascular plants";NA;11;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;15;5409;NA;0;0
"Acer saccharinum";"Finland";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";81315;1;5409;NA;0;0
"Acer saccharinum";"France";"Vascular plants";NA;121;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;5409;NA;51;3220.14
"Acer saccharinum";"Germany";"Vascular plants";NA;2740;1997;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;5409;NA;32;2020.48
"Acer saccharinum";"Hungary";"Vascular plants";NA;5;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";36958;17;5409;NA;0;0
"Acer saccharinum";"Italy";"Vascular plants";NA;17;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;5409;NA;11;694.54
"Acer saccharinum";"Luxembourg";"Vascular plants";NA;32;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";37577;1;5409;NA;0;0
"Acer saccharinum";"Netherlands";"Vascular plants";NA;172;2002;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;5409;NA;31;1957.34
"Acer saccharinum";"Poland";"Vascular plants";NA;32;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;16;5409;NA;0;0
"Acer saccharinum";"Portugal";"Vascular plants";NA;1;2021;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;5409;NA;0;0
"Acer saccharinum";"Sea";"Vascular plants";NA;129;2002;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;5409;FALSE;NA;NA
"Acer saccharinum";"Slovakia";"Vascular plants";NA;118;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;5409;NA;0;0
"Acer saccharinum";"Spain";"Vascular plants";NA;11;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;5409;NA;56;3535.84
"Acer saccharinum";"Sweden";"Vascular plants";NA;32;1992;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;5409;NA;0;0
"Acer saccharinum";"Switzerland";"Vascular plants";NA;9;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;5409;NA;0;0
"Acer saccharinum";"Ukraine";"Vascular plants";NA;158;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;6;5409;NA;0;0
"Acer saccharinum";"United Kingdom";"Vascular plants";NA;84;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6314;1256;"R00122";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;5409;NA;7;441.98
"Acer tataricum";"Austria";"Vascular plants";NA;38;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;37;1493;NA;0;0
"Acer tataricum";"Belarus";"Vascular plants";NA;15;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46462;1;1493;NA;0;0
"Acer tataricum";"Belgium";"Vascular plants";2012;2;2018;"Tracheophyta";"Magnoliopsida";6;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;1493;TRUE;0;0
"Acer tataricum";"Bosnia and Herzegovina";"Vascular plants";NA;8;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";9027;14;1493;NA;0;0
"Acer tataricum";"Bulgaria";"Vascular plants";NA;15;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14218;7;1493;NA;0;0
"Acer tataricum";"Croatia";"Vascular plants";NA;8;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;1493;NA;0;0
"Acer tataricum";"Czech Republic";"Vascular plants";NA;117;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;25;1493;NA;0;0
"Acer tataricum";"Denmark";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";63407;15;1493;NA;0;0
"Acer tataricum";"Finland";"Vascular plants";NA;18;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";81315;1;1493;NA;0;0
"Acer tataricum";"France";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;1493;NA;0;0
"Acer tataricum";"Germany";"Vascular plants";NA;30;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;48;1493;NA;0;0
"Acer tataricum";"Greece";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;1493;NA;0;0
"Acer tataricum";"Hungary";"Vascular plants";NA;9;2006;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";36958;17;1493;NA;100;5169
"Acer tataricum";"Italy";"Vascular plants";NA;2;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";5169;213;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;1493;NA;0;0
